file,type,length,modification,result
001644,Pop,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.710000038147,""metadata"":{""timestamp_utc"":""2024-06-11 22:31:46"",""custom_files"":[{""Title"":""Outskirts"",""score"":100,""Artist"":""So Cow"",""db_end_time_offset_ms"":9500,""sample_begin_time_offset_ms"":0,""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Wackity Schmackity Doo"",""bucket_id"":""22150"",""duration_ms"":29720,""acrid"":""f07e066b30da937ee2ffe1c28e787556"",""title"":""001644.mp3.db"",""sample_end_time_offset_ms"":9500,""play_offset_ms"":9720,""db_begin_time_offset_ms"":0}]},""result_type"":0}
"
001649,Pop,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.297000169754,""metadata"":{""custom_files"":[{""acrid"":""48c5cd7af63dfb7981ff7b1ff33ccc42"",""Title"":""Inis Meain"",""Artist"":""So Cow"",""bucket_id"":""22150"",""duration_ms"":29720,""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9600,""Album"":""Wackity Schmackity Doo"",""score"":100,""Comment"":"""",""title"":""001649.mp3.db""}],""timestamp_utc"":""2024-06-11 22:31:50""}}
"
001649,Pop,10,echo,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:31:52"",""custom_files"":[{""Title"":""Inis Meain"",""Artist"":""So Cow"",""Album"":""Wackity Schmackity Doo"",""title"":""001649.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9400,""sample_begin_time_offset_ms"":0,""acrid"":""48c5cd7af63dfb7981ff7b1ff33ccc42"",""play_offset_ms"":10160,""score"":100,""Track Number"":"""",""Comment"":"""",""duration_ms"":29720,""Genre"":""Pop"",""bucket_id"":""22150"",""sample_end_time_offset_ms"":9400}]},""cost_time"":1.8609998226166}
"
001649,Pop,10,band,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.4649999141693,""metadata"":{""custom_files"":[{""acrid"":""48c5cd7af63dfb7981ff7b1ff33ccc42"",""bucket_id"":""22150"",""duration_ms"":29720,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9520,""play_offset_ms"":9640,""Album"":""Wackity Schmackity Doo"",""Title"":""Inis Meain"",""Artist"":""So Cow"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""title"":""001649.mp3.db""}],""timestamp_utc"":""2024-06-11 22:31:54""}}
"
001649,Pop,10,chorus,"{""cost_time"":0.76200008392334,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:31:55"",""custom_files"":[{""db_end_time_offset_ms"":9520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9520,""play_offset_ms"":9720,""Genre"":""Pop"",""title"":""001649.mp3.db"",""Album"":""Wackity Schmackity Doo"",""acrid"":""48c5cd7af63dfb7981ff7b1ff33ccc42"",""score"":100,""db_begin_time_offset_ms"":0,""Comment"":"""",""bucket_id"":""22150"",""duration_ms"":29720,""Title"":""Inis Meain"",""Track Number"":"""",""Artist"":""So Cow""}]}}
"
001661,Pop,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.7560000419617,""metadata"":{""custom_files"":[{""Track Number"":"""",""Genre"":""Pop"",""acrid"":""0b97712c213d6cb4c71b5b880ae893dd"",""bucket_id"":""22150"",""duration_ms"":29720,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9680,""Album"":""Wackity Schmackity Doo"",""Title"":""Only Fools and Horses Theme"",""Artist"":""So Cow"",""title"":""001661.mp3.db"",""Comment"":""""}],""timestamp_utc"":""2024-06-11 22:31:59""}}
"
001661,Pop,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.077999830246,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:01"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9620,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9620,""play_offset_ms"":10180,""Album"":""Wackity Schmackity Doo"",""Title"":""Only Fools and Horses Theme"",""Artist"":""So Cow"",""bucket_id"":""22150"",""duration_ms"":29720,""Track Number"":"""",""Genre"":""Pop"",""acrid"":""0b97712c213d6cb4c71b5b880ae893dd"",""title"":""001661.mp3.db"",""Comment"":""""}]},""result_type"":0}
"
001661,Pop,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:02"",""custom_files"":[{""Comment"":"""",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9360,""play_offset_ms"":9680,""score"":100,""Album"":""Wackity Schmackity Doo"",""title"":""001661.mp3.db"",""Genre"":""Pop"",""Track Number"":"""",""Title"":""Only Fools and Horses Theme"",""acrid"":""0b97712c213d6cb4c71b5b880ae893dd"",""Artist"":""So Cow"",""bucket_id"":""22150"",""duration_ms"":29720}]},""cost_time"":0.6010000705719,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001661,Pop,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:03"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9740,""score"":100,""Title"":""Only Fools and Horses Theme"",""Artist"":""So Cow"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""title"":""001661.mp3.db"",""Album"":""Wackity Schmackity Doo"",""acrid"":""0b97712c213d6cb4c71b5b880ae893dd"",""bucket_id"":""22150"",""duration_ms"":29720}]},""cost_time"":0.6159999370575,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001663,Pop,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:05"",""custom_files"":[{""acrid"":""0b8ed9876aa9c42699e67b7c8d040591"",""db_end_time_offset_ms"":9060,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9060,""play_offset_ms"":9680,""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Egg Soldiers"",""title"":""001663.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""So High"",""Artist"":""Softboiled Eggies"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.7279999256134,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001663,Pop,10,echo,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.1330001354218,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""acrid"":""0b8ed9876aa9c42699e67b7c8d040591"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9620,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9620,""play_offset_ms"":10220,""title"":""001663.mp3.db"",""Title"":""So High"",""Album"":""Egg Soldiers"",""Artist"":""Softboiled Eggies""}],""timestamp_utc"":""2024-06-11 22:32:07""}}
"
001663,Pop,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:08"",""custom_files"":[{""acrid"":""0b8ed9876aa9c42699e67b7c8d040591"",""db_end_time_offset_ms"":9480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480,""play_offset_ms"":9680,""score"":100,""Title"":""So High"",""Artist"":""Softboiled Eggies"",""Album"":""Egg Soldiers"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""title"":""001663.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.61699986457825,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001663,Pop,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:09"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9500,""play_offset_ms"":9740,""score"":100,""Title"":""So High"",""Artist"":""Softboiled Eggies"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""title"":""001663.mp3.db"",""Album"":""Egg Soldiers"",""acrid"":""0b8ed9876aa9c42699e67b7c8d040591"",""bucket_id"":""22150"",""duration_ms"":29740}]},""cost_time"":0.61899995803833,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001666,Pop,10,flanger,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:12"",""custom_files"":[{""Album"":""Egg Soldiers"",""title"":""001666.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9260,""sample_begin_time_offset_ms"":0,""acrid"":""fc33a91cfb29111c6edd5055540dd65a"",""play_offset_ms"":9660,""Title"":""She Fell Through the Trees"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""duration_ms"":29700,""bucket_id"":""22150"",""Artist"":""Softboiled Eggies"",""sample_end_time_offset_ms"":9260}]},""cost_time"":1.6689999103546}
"
001666,Pop,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.6410000324249,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:15"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9540,""play_offset_ms"":10160,""Album"":""Egg Soldiers"",""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""Softboiled Eggies"",""Comment"":"""",""acrid"":""fc33a91cfb29111c6edd5055540dd65a"",""title"":""001666.mp3.db"",""Track Number"":"""",""Genre"":""Pop"",""Title"":""She Fell Through the Trees""}]},""result_type"":0}
"
001666,Pop,10,band,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":0.93899989128113,""metadata"":{""custom_files"":[{""acrid"":""fc33a91cfb29111c6edd5055540dd65a"",""Artist"":""Softboiled Eggies"",""Comment"":"""",""duration_ms"":29700,""Genre"":""Pop"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9680,""Track Number"":"""",""bucket_id"":""22150"",""Album"":""Egg Soldiers"",""Title"":""She Fell Through the Trees"",""title"":""001666.mp3.db""}],""timestamp_utc"":""2024-06-11 22:32:17""}}
"
001666,Pop,10,chorus,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:19"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Egg Soldiers"",""title"":""001666.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9300,""sample_begin_time_offset_ms"":0,""acrid"":""fc33a91cfb29111c6edd5055540dd65a"",""play_offset_ms"":9740,""score"":100,""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""She Fell Through the Trees"",""sample_end_time_offset_ms"":9300,""Artist"":""Softboiled Eggies""}]},""cost_time"":1.9280002117157}
"
001673,Field Recording,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.5269999504089,""metadata"":{""custom_files"":[{""acrid"":""152f090a70c7a0695b178cbddcdf9762"",""bucket_id"":""22150"",""duration_ms"":29740,""Title"":""Track 07"",""db_begin_time_offset_ms"":0,""Artist"":""Solemn Man"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9040,""play_offset_ms"":9660,""Album"":""Thee Haunted Cobblestone Sunset Concert Series #10"",""Genre"":""Field Recording"",""db_end_time_offset_ms"":9040,""score"":100,""title"":""001673.mp3.db"",""Comment"":"""",""Track Number"":""""}],""timestamp_utc"":""2024-06-11 22:32:23""}}
"
001673,Field Recording,10,echo,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:27"",""custom_files"":[{""Album"":""Thee Haunted Cobblestone Sunset Concert Series #10"",""Artist"":""Solemn Man"",""title"":""001673.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9180,""Comment"":"""",""acrid"":""152f090a70c7a0695b178cbddcdf9762"",""play_offset_ms"":10220,""score"":100,""sample_begin_time_offset_ms"":0,""Title"":""Track 07"",""bucket_id"":""22150"",""duration_ms"":29740,""Track Number"":"""",""Genre"":""Field Recording"",""sample_end_time_offset_ms"":9180}]},""cost_time"":2.1240000724792}
"
001673,Field Recording,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:32:28"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9120,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9120,""play_offset_ms"":9640,""score"":100,""Title"":""Track 07"",""Artist"":""Solemn Man"",""Comment"":"""",""Track Number"":"""",""Genre"":""Field Recording"",""title"":""001673.mp3.db"",""Album"":""Thee Haunted Cobblestone Sunset Concert Series #10"",""acrid"":""152f090a70c7a0695b178cbddcdf9762"",""bucket_id"":""22150"",""duration_ms"":29740}]},""cost_time"":0.52999997138977,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001673,Field Recording,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.7799999713898,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:30"",""custom_files"":[{""Title"":""Track 07"",""Artist"":""Solemn Man"",""score"":100,""Track Number"":"""",""Genre"":""Field Recording"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9120,""play_offset_ms"":9740,""Album"":""Thee Haunted Cobblestone Sunset Concert Series #10"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""152f090a70c7a0695b178cbddcdf9762"",""title"":""001673.mp3.db"",""Comment"":"""",""db_end_time_offset_ms"":9120,""db_begin_time_offset_ms"":0}]},""result_type"":0}
"
001680,International,10,flanger,"{""cost_time"":0.67000007629395,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:33"",""custom_files"":[{""db_end_time_offset_ms"":9520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9520,""play_offset_ms"":9660,""Artist"":""Sounds of Taraab"",""title"":""001680.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""acrid"":""03634543a33a8365f369df57f70e9fed"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""Title"":""Bashraf Salama"",""Album"":""Zanzibar, New York"",""db_begin_time_offset_ms"":0}]}}
"
001680,International,10,echo,"{""cost_time"":3.039999961853,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9540,""play_offset_ms"":10180,""Title"":""Bashraf Salama"",""Artist"":""Sounds of Taraab"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""Album"":""Zanzibar, New York"",""score"":100,""title"":""001680.mp3.db"",""acrid"":""03634543a33a8365f369df57f70e9fed"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:32:36""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
001680,International,10,band,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.9180002212524,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:39"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9560,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9560,""play_offset_ms"":9700,""Title"":""Bashraf Salama"",""Album"":""Zanzibar, New York"",""Artist"":""Sounds of Taraab"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""duration_ms"":29700,""acrid"":""03634543a33a8365f369df57f70e9fed"",""title"":""001680.mp3.db"",""bucket_id"":""22150""}]},""result_type"":0}
"
001680,International,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:32:42"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9100,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9100,""Album"":""Zanzibar, New York"",""Title"":""Bashraf Salama"",""Artist"":""Sounds of Taraab"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""03634543a33a8365f369df57f70e9fed"",""title"":""001680.mp3.db"",""play_offset_ms"":9740}]},""result_type"":0,""cost_time"":2.5419998168945}
"
001681,International,10,flanger,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:45"",""custom_files"":[{""Album"":""Zanzibar, New York"",""title"":""001681.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9300,""Title"":""Daka Kozi Manowe"",""acrid"":""3342ac77c3dcf91165e7587b628c17ca"",""play_offset_ms"":9680,""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""sample_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""Sounds of Taraab"",""score"":100,""sample_end_time_offset_ms"":9300}]},""cost_time"":1.8099999427795}
"
001681,International,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.0339999198914,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:47"",""custom_files"":[{""Title"":""Daka Kozi Manowe"",""Artist"":""Sounds of Taraab"",""score"":100,""db_begin_time_offset_ms"":0,""Track Number"":"""",""Genre"":""International"",""sample_end_time_offset_ms"":9300,""play_offset_ms"":10220,""Album"":""Zanzibar, New York"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""3342ac77c3dcf91165e7587b628c17ca"",""title"":""001681.mp3.db"",""Comment"":"""",""sample_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9300}]},""result_type"":0}
"
001681,International,10,band,"{""cost_time"":0.65400004386902,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:32:48"",""custom_files"":[{""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9700,""Comment"":"""",""Track Number"":"""",""title"":""001681.mp3.db"",""Album"":""Zanzibar, New York"",""acrid"":""3342ac77c3dcf91165e7587b628c17ca"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""Title"":""Daka Kozi Manowe"",""Artist"":""Sounds of Taraab"",""Genre"":""International"",""db_begin_time_offset_ms"":0}]}}
"
001681,International,10,chorus,"{""cost_time"":3.489000082016,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9280,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9280,""play_offset_ms"":9720,""acrid"":""3342ac77c3dcf91165e7587b628c17ca"",""Album"":""Zanzibar, New York"",""Track Number"":"""",""Genre"":""International"",""score"":100,""Comment"":"""",""title"":""001681.mp3.db"",""Artist"":""Sounds of Taraab"",""Title"":""Daka Kozi Manowe"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:32:52""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
