file,type,length,modification,result
11333,Experimental,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":4.1419999599457,""metadata"":{""custom_files"":[{""acrid"":""0c2d536c25d0c075aab01569719736a0"",""Artist"":""Gen Ken Montgomery"",""Comment"":"""",""duration_ms"":29740,""Genre"":""Experimental"",""score"":100,""db_begin_time_offset_ms"":2720,""db_end_time_offset_ms"":14600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11880,""play_offset_ms"":14680,""Album"":""Live at WFMU on The Open Door with Richard 2\/11\/82"",""Track Number"":""4"",""bucket_id"":""22150"",""Title"":""Instrumental"",""title"":""011333.mp3.db""}],""timestamp_utc"":""2024-06-11 19:05:51""}}
"
11334,Experimental,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.0980000495911,""metadata"":{""custom_files"":[{""acrid"":""d8b5f59c5ef879ad7402b6925100bf23"",""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""Gen Ken Montgomery"",""db_begin_time_offset_ms"":2700,""db_end_time_offset_ms"":14340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11640,""play_offset_ms"":14700,""Album"":""Live at WFMU on The Open Door with Richard 2\/11\/82"",""score"":100,""title"":""011334.mp3.db"",""Title"":""Instrumental"",""Comment"":"""",""Track Number"":""5"",""Genre"":""Experimental""}],""timestamp_utc"":""2024-06-11 19:05:53""}}
"
11503,Folk,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.7109999656677,""metadata"":{""custom_files"":[{""acrid"":""2423cef8812ec75b8268da78b47ca063"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":2760,""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11620,""play_offset_ms"":14620,""Album"":""Strange Maine 11.04.06"",""Title"":""All Operations"",""Artist"":""Big Blood"",""Comment"":"""",""Track Number"":""1"",""Genre"":""Folk"",""title"":""011503.mp3.db""}],""timestamp_utc"":""2024-06-11 19:05:55""}}
"
11504,Folk,15,original,"{""cost_time"":3.1689999103546,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11580,""play_offset_ms"":14700,""Comment"":"""",""Track Number"":""2"",""Genre"":""Folk"",""acrid"":""fc62c0eb27d04531a44d23713a494cee"",""Album"":""Strange Maine 11.04.06"",""score"":100,""title"":""011504.mp3.db"",""Artist"":""Big Blood"",""Title"":""A Friendly Noose"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2880}],""timestamp_utc"":""2024-06-11 19:05:59""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11505,Folk,15,original,"{""cost_time"":0.61099982261658,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:01"",""custom_files"":[{""db_end_time_offset_ms"":14280,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11560,""play_offset_ms"":14600,""title"":""011505.mp3.db"",""Album"":""Strange Maine 11.04.06"",""acrid"":""1e8b859c471c42ea53c9cb0755eca115"",""Title"":""A Quiet Lousy Roar"",""Artist"":""Big Blood"",""score"":100,""Comment"":"""",""Track Number"":""3"",""Genre"":""Folk"",""duration_ms"":29620,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2720}]}}
"
11508,Folk,15,original,"{""cost_time"":0.7739999294281,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:03"",""custom_files"":[{""db_end_time_offset_ms"":14540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11780,""play_offset_ms"":14700,""title"":""011508.mp3.db"",""Album"":""Strange Maine 11.04.06"",""Title"":""Under The Concourse"",""acrid"":""0ab33d90a51f6c5206e160d80e963c4e"",""Artist"":""Big Blood"",""Comment"":"""",""Track Number"":""6"",""Genre"":""Folk"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2760}]}}
"
11544,Avant-Garde,15,original,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":4.300999879837,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:08"",""custom_files"":[{""Comment"":"""",""title"":""011544.mp3.db"",""Genre"":""Avant-Garde"",""Album"":""Message From Space!"",""score"":100,""db_begin_time_offset_ms"":2800,""db_end_time_offset_ms"":14560,""bucket_id"":""22150"",""sample_end_time_offset_ms"":11760,""acrid"":""4aa1f9cd2546f00be8c2e9f87cb9116e"",""duration_ms"":29740,""sample_begin_time_offset_ms"":0,""Title"":""Radiation"",""play_offset_ms"":14620,""Artist"":""The Lost Demension"",""Track Number"":""2""}]}}
"
11638,Electronic,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":4.3199999332428,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:13"",""custom_files"":[{""Comment"":"""",""Track Number"":""13"",""Genre"":""Electronic"",""score"":100,""db_begin_time_offset_ms"":2780,""db_end_time_offset_ms"":13760,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":10980,""play_offset_ms"":14620,""Album"":""Dis-adelphia"",""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""Romantic Neck Tattoo"",""title"":""011638.mp3.db"",""Artist"":""Embarker"",""acrid"":""5321c93765a1f52e78caddc6c2399293""}]},""result_type"":0}
"
11671,Latin America,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:06:15"",""custom_files"":[{""db_begin_time_offset_ms"":3000,""db_end_time_offset_ms"":14500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11500,""play_offset_ms"":14680,""Comment"":"""",""Track Number"":""13"",""score"":100,""title"":""011671.mp3.db"",""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""Genre"":""Latin America"",""Title"":""Abre La Ventana"",""Artist"":""Cordero"",""acrid"":""98000b5dc55eaac3bd533bdf208b468a"",""bucket_id"":""22150"",""duration_ms"":29640}]},""cost_time"":0.71399998664856,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11672,Latin America,15,original,"{""cost_time"":0.67799997329712,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:16"",""custom_files"":[{""db_end_time_offset_ms"":14540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11640,""play_offset_ms"":14400,""title"":""011672.mp3.db"",""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""acrid"":""5f715f0c6741433a1b57457da38863b3"",""duration_ms"":29660,""score"":100,""bucket_id"":""22150"",""Comment"":"""",""Genre"":""Latin America"",""Title"":""(intro)"",""Track Number"":""1"",""Artist"":""Cordero"",""db_begin_time_offset_ms"":2900}]}}
"
11673,Latin America,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:06:18"",""custom_files"":[{""db_begin_time_offset_ms"":2740,""db_end_time_offset_ms"":14500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11760,""play_offset_ms"":14700,""score"":100,""Title"":""El Arco Iris"",""Artist"":""Cordero"",""Comment"":"""",""Track Number"":""2"",""Genre"":""Latin America"",""title"":""011673.mp3.db"",""acrid"":""ef41d2207d81271b68f3c15de48c0b7a"",""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.75399994850159,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11674,Latin America,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:06:20"",""custom_files"":[{""db_begin_time_offset_ms"":2700,""db_end_time_offset_ms"":14560,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11860,""play_offset_ms"":14700,""score"":100,""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""bucket_id"":""22150"",""title"":""011674.mp3.db"",""Genre"":""Latin America"",""Artist"":""Cordero"",""Title"":""(chat w\/ Rob Weisberg)"",""acrid"":""3bcecb7723f27667292ae3ad46039514"",""Comment"":"""",""Track Number"":""3"",""duration_ms"":29700}]},""cost_time"":0.67199993133545,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11675,Latin America,15,original,"{""cost_time"":0.96600008010864,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:21"",""custom_files"":[{""db_end_time_offset_ms"":14360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14700,""title"":""011675.mp3.db"",""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""acrid"":""54a294e36b2236b334a7bf364b66dfed"",""Title"":""La Sombra"",""Artist"":""Cordero"",""Comment"":"""",""Track Number"":""4"",""Genre"":""Latin America"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2700}]}}
"
11677,Latin America,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:06:23"",""custom_files"":[{""db_begin_time_offset_ms"":3000,""db_end_time_offset_ms"":14480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11480,""play_offset_ms"":14460,""score"":100,""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""Artist"":""Cordero"",""title"":""011677.mp3.db"",""Genre"":""Latin America"",""Track Number"":""6"",""acrid"":""49595d46e3d32cf930ec826920cf0f3e"",""Comment"":"""",""Title"":""Quique"",""bucket_id"":""22150"",""duration_ms"":29660}]},""result_type"":0,""cost_time"":0.73300004005432,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11679,Latin America,15,original,"{""cost_time"":0.76300001144409,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:25"",""custom_files"":[{""db_end_time_offset_ms"":14400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14680,""Artist"":""Cordero"",""title"":""011679.mp3.db"",""Comment"":"""",""Track Number"":""8"",""Genre"":""Latin America"",""acrid"":""ab4236b89ac0cb17bc17c1123001e6d7"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Title"":""Ruleta Rusa"",""Album"":""De Donde Eres"",""db_begin_time_offset_ms"":2740}]}}
"
11681,Latin America,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:06:26"",""custom_files"":[{""acrid"":""347f93f2fa9d2722b1ef4789e9649bb2"",""db_end_time_offset_ms"":14240,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11220,""play_offset_ms"":14700,""score"":100,""Title"":""Heart In Me"",""Artist"":""Cordero"",""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""Comment"":"""",""Track Number"":""10"",""Genre"":""Latin America"",""db_begin_time_offset_ms"":3020,""title"":""011681.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.75500011444092,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11682,Latin America,15,original,"{""cost_time"":0.76300001144409,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:28"",""custom_files"":[{""db_end_time_offset_ms"":13460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":10560,""play_offset_ms"":14580,""Title"":""(chat w\/ Rob Weisberg)"",""title"":""011682.mp3.db"",""Artist"":""Cordero"",""Comment"":"""",""Track Number"":""11"",""Genre"":""Latin America"",""acrid"":""a24ceeb41f112272975959b89ab3d8a3"",""score"":100,""duration_ms"":29700,""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":2900}]}}
"
11683,Latin America,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.8250000476837,""metadata"":{""custom_files"":[{""acrid"":""6e9d42341aee36b252a21a1fb73d2042"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":2700,""db_end_time_offset_ms"":14360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14700,""Album"":""Live at WFMU on Transpacific Sound Paradise 4\/4\/2009"",""Title"":""Matadora"",""Artist"":""Cordero"",""Comment"":"""",""Track Number"":""12"",""Genre"":""Latin America"",""title"":""011683.mp3.db""}],""timestamp_utc"":""2024-06-11 19:06:31""}}
"
11763,Hip-Hop,15,original,"{""cost_time"":2.7099997997284,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":13780,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11080,""play_offset_ms"":14700,""Artist"":""6th Sense"",""Genre"":""Hip-Hop"",""Title"":""Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}"",""acrid"":""1dc046f6f92a9d0401c48786de60596e"",""Track Number"":""29"",""Comment"":"""",""Album"":""It's A 6th Sense Beat Yo!!"",""score"":100,""title"":""011763.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2700}],""timestamp_utc"":""2024-06-11 19:06:34""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11764,Hip-Hop,15,original,"{""cost_time"":2.5829999446869,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11340,""play_offset_ms"":14640,""Artist"":""6th Sense"",""Title"":""28 Chasing 1988 Instrumental     {Adele and 6th Sense}.mp3"",""Album"":""It's A 6th Sense Beat Yo!!"",""Comment"":"""",""Track Number"":""28"",""score"":100,""title"":""011764.mp3.db"",""acrid"":""ef6bd785ecece3ad1eed672529e3b627"",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29600,""db_begin_time_offset_ms"":3040}],""timestamp_utc"":""2024-06-11 19:06:38""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11765,Hip-Hop,15,original,"{""cost_time"":0.74399995803833,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:40"",""custom_files"":[{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11540,""play_offset_ms"":14620,""title"":""011765.mp3.db"",""Album"":""It's A 6th Sense Beat Yo!!"",""acrid"":""e5afd6a7609b839bfb1a5466328a6172"",""Title"":""Just Fine Instrumental     {Wildabeast}"",""Artist"":""6th Sense"",""Comment"":"""",""Track Number"":""16"",""Genre"":""Hip-Hop"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2840}]}}
"
11766,Hip-Hop,15,original,"{""cost_time"":2.9500000476837,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14560,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11800,""play_offset_ms"":14640,""acrid"":""c72eaee484af0b3658196ff65aacb9f0"",""Album"":""It's A 6th Sense Beat Yo!!"",""Genre"":""Hip-Hop"",""score"":100,""Track Number"":""3"",""title"":""011766.mp3.db"",""Title"":""Beyon My Instrumental     {6th Sense}"",""Comment"":"""",""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""6th Sense"",""db_begin_time_offset_ms"":2760}],""timestamp_utc"":""2024-06-11 19:06:44""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
11767,Hip-Hop,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.0969998836517,""metadata"":{""timestamp_utc"":""2024-06-11 19:06:46"",""custom_files"":[{""Track Number"":""8"",""Genre"":""Hip-Hop"",""score"":100,""db_begin_time_offset_ms"":2700,""db_end_time_offset_ms"":14500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11800,""play_offset_ms"":14700,""Album"":""It's A 6th Sense Beat Yo!!"",""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""Let's Do It Instrumental     {6th Sense}"",""acrid"":""358ad2e3adab68e2bbbc270bb7fe5cd6"",""Artist"":""6th Sense"",""title"":""011767.mp3.db"",""Comment"":""""}]},""result_type"":0}
"
11768,Hip-Hop,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:06:49"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":2940,""db_end_time_offset_ms"":14420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11480,""play_offset_ms"":14500,""Title"":""The Itis Instrumental     {Black ELement}"",""Artist"":""6th Sense"",""Comment"":"""",""duration_ms"":29580,""Genre"":""Hip-Hop"",""acrid"":""efe43cc7fda6b2ff7970871bd051056d"",""title"":""011768.mp3.db"",""Album"":""It's A 6th Sense Beat Yo!!"",""bucket_id"":""22150"",""Track Number"":""6""}]},""result_type"":0,""cost_time"":2.5929999351501}
"
11769,Hip-Hop,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.3120000362396,""metadata"":{""custom_files"":[{""acrid"":""50b0d2b957d1fbf45112c6b0c3e73851"",""bucket_id"":""22150"",""duration_ms"":29640,""Title"":""Fallen Shadows Instrumental     {Viva La Hova}"",""db_begin_time_offset_ms"":2780,""Artist"":""6th Sense"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11800,""play_offset_ms"":14700,""Album"":""It's A 6th Sense Beat Yo!!"",""Genre"":""Hip-Hop"",""db_end_time_offset_ms"":14580,""score"":100,""title"":""011769.mp3.db"",""Comment"":"""",""Track Number"":""21""}],""timestamp_utc"":""2024-06-11 19:06:53""}}
"
11770,Hip-Hop,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":3.6009998321533,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":""24"",""Genre"":""Hip-Hop"",""acrid"":""0edce22ac84db01c5321812b2805cb9f"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":2760,""db_end_time_offset_ms"":14420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14700,""Album"":""It's A 6th Sense Beat Yo!!"",""Title"":""Future Music Instrumental     {6th Sense}"",""Artist"":""6th Sense"",""title"":""011770.mp3.db""}],""timestamp_utc"":""2024-06-11 19:06:57""}}
"
11771,Hip-Hop,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:07:00"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":2700,""db_end_time_offset_ms"":14040,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11340,""Album"":""It's A 6th Sense Beat Yo!!"",""Title"":""D'Evils 2008 Instrumental     {Talib Kweli}"",""Artist"":""6th Sense"",""Comment"":"""",""Track Number"":""10"",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""a1834094aa24b35f7e50edbb10d3ead7"",""title"":""011771.mp3.db"",""play_offset_ms"":14700},{""score"":100,""db_begin_time_offset_ms"":8620,""db_end_time_offset_ms"":19500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":10880,""Album"":""It's Notherground Music!!"",""Title"":""D'Evils 2008"",""Artist"":""Talib Kweli"",""Comment"":"""",""Track Number"":""10"",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""5d4afd6195b16147f927c9a4326643a8"",""title"":""011803.mp3.db"",""play_offset_ms"":20180}]},""result_type"":0,""cost_time"":1.9279999732971}
"
